SRR23199438	SRR23199439	SRR23199440	SRR23199441	SRR23199442	SRR23199443	SRR23199444	SRR23199445	SRR23199446	SRR23199447	SRR23199448	SRR23199449
1424.96	1347.09	1334.01	902	839	774.911	1394	1378	1226.4	884.558	839.024	870
192.757	223.379	209.363	154.231	203.519	162.918	349.525	323.538	336.669	265.822	282.477	238.035
4.60927e-08	0	0	0	0	0	0	0	0	0	0	0
73.33	76.7675	101.661	160.958	108.494	163.476	231.134	283.635	254.734	291.007	267.414	281.672
1	1	0	0	0	0	0	0	0	0	0	0
93.1291	88.8786	110.039	49.2176	28.3596	78.3403	108.095	91.6269	108.464	33.2667	53.483	42.6456
1.00692	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.603628	0	0	0	0
132.173	132.109	169.137	174.661	124.548	186.307	163.015	181.031	176.527	125.719	143.941	154.306
0	0	0	0	0	0	0	0	1	0	0	0
70	47.967	11.4192	0	0	0	0.0813788	11.4417	8.68552	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
2.70884	6.06986	0	0	2.01395	3.88725	3.48975	0	0.860345	0	1.75329	0.313564
102.746	66.7756	74.7614	96.5732	114.927	132.752	93.8715	77.6883	96.282	80.7548	81.0956	76.1067
327.016	374.015	375.072	563.998	532.037	647.423	477.412	503.248	497.868	488.173	566.197	514.416
2	0	0	0	0	0	0	0	0	0	0	1
345.885	381.65	367.883	495.265	518.04	482.365	401.104	358.717	429.355	407.11	474.258	381.707
804.57	851.107	858.672	632.878	624.8	626.093	823.103	818.504	867.256	694.306	648.732	602.921
0	0	0	2.31192	0.511491	0	0.00032878	4.30946e-06	6.83543	0	0	0
282.909	354.503	312.792	410.388	334.767	405.086	383.465	354.024	308.359	246.079	280.375	273.361
30.8112	16.5916	22.1331	37.0201	24.65	53.6635	27.699	31.383	37.1281	39.5597	59.5919	34.8079
3489.65	3814.11	3679.82	4477.09	4479.85	4136.18	3111.54	2943.51	3239.18	2744	2595.05	2647.89
0	3.1421	0	0	0	5	0	0	0	0	0	3
1	7.01714	6.0099	0	0	0	0	1.00246	3.00234	0	0	1.0013
44.2502	104.539	89.2345	58.2784	58.7319	71.2962	65.9678	30.1913	30.7282	0	25.5523	78.0956
3.87243	17.0377	3.4269	13.635	0	8.10971	5.37931	0	3.27924	3.71158	0	0
1003.33	1077.38	1087.98	1276.89	1469.47	1346.41	1584.14	1887.3	2019.5	1351.06	1746.74	1592.53
3843.74	3928.49	3636.68	3273.95	3573.28	3024.18	3024.69	3042.96	3249.76	2204.77	2453.8	2333.57
821.537	754.571	768.725	688.471	768.014	870.711	808.185	898.732	775.038	816.254	805.002	800.601
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
5.01347	5.21101	4.11985	6.00569	5.00617	7.18807	1.02653	1.21672	4.17385	6	0	2.0005
0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
10.0201	10.9448	1.61272e-07	3.05095e-08	10.9014	9.87077	0	0	0	4	1.47452	0
1172	886.668	1113.09	565.377	545.054	517.856	843.322	871.541	868.057	704.701	665.549	566.24
1370.11	1350.68	1479.07	1944.01	1999.01	1930.47	1497.03	1448.7	1455.05	1567.8	1591.97	1511.29
0	2	0	0	0.866431	0	0.494853	1.28554e-05	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2.20521	0	0	0	0
275.21	205.952	155.855	95.4009	128.305	83.3191	128.343	151.887	137.085	103.292	83.9051	166.002
0	0	0	0	0	0	0	0	0	0	0	0
0	1.77931	0	0	0	3.96715	4.3539	1.68054	3.64718	0	0	2.12951
1072.88	1144.63	1132.51	1182.22	1262.03	1169.97	1406.82	1415.57	1348.64	1072.04	1113.76	1125.28
0	0	0	7.00157	5.57777	8.3232	0	0	9.04827	8.72225	11.0754	7.59989
13.9655	42.0306	32.8124	61.9482	80.773	64.8701	67.2488	34.4802	28.5881	42.6236	48.4339	84.196
19.7365	13.9258	13.1308	1.15109	1.146	0	19.9879	4.4029	4.08019	0	3.87333	5.52307
805.064	886.37	875.535	820.875	1137.52	777.999	767.047	636.406	661.77	800.89	817.795	798.985
11.3552	12.3183	11.6187	9.09618	7.53527	14.6691	20.5039	9.34086	12.8062	10.3471	13.2558	7.35877
8.17092	5.12278	4.49369	1.4796	2	0	13.4195	16.9882	17.7592	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	6.25264	12.6003	7.89725	9.85852	7.8929	8.83224	5.82014	19.9952	16.0763	12.0958	19.2114
1322.15	1336.8	1255.61	1431.01	1377.76	1356.23	1224.16	1241.95	1229.78	1264.6	1225.17	1148.72
30.3018	19.2057	39.0892	0	0.927019	0	0	0	17.8869	0	0	0
733	799	719	1091	1159	952	850	782	679	841	754	745
0	15.2469	0	15.2656	0	0	0	15.2943	15.2566	0	30.4872	15.2454
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0
339.893	352.349	360.779	396.954	366.665	398.392	388.092	422.494	425.282	386.405	399.573	388.635
419.658	494.376	471.344	491.508	524.271	538.917	390.623	384	399.35	383.869	387.075	366.525
1	0.135105	1	0	0	0	0.150325	0	0	0	0	0
66.1815	51.919	83.2066	105.633	74.3194	126.501	58.679	98.6545	97.7093	74.6246	56.2201	55.7052
0	0	0	0	0	0	0	0	0	0	0	0
58.8801	98.9364	60.5957	90.2067	92.722	64.3963	69.5748	64.7502	32.2808	70.8442	48.7174	45.1541
188.712	202.552	207.971	206.86	219.118	251.68	200.446	178.709	207.193	182.908	172.068	206.477
0	0	0	0	2.22727e-05	0	0	0	0	0	2.38487e-05	0
591.679	598.223	652.335	434.007	427.999	519.378	762.899	562.503	504.979	572.393	404.562	471.59
29.9343	24.6867	24.0374	45.9652	30.0725	86.4203	0	62	27.9968	57.8513	35.749	60.4435
0	0	0	0	0	0	0	0	0	0	0	0
175.466	181.911	205.066	316.709	235.469	315.7	202.561	271.089	220.871	178.324	203.2	200.647
0	0	0	0	0	0	3.69762	0	0	0	0	0
0	7.92345	9.11322	7.1754	0	3.90728	4.22626	10.4774	7.43482	0	0	4.419
53	33	46.4924	15	16.23	19	45	44	39	39.4845	38.3291	41.8173
324.458	424.716	467.423	343.252	408.985	343.751	462.694	464.72	382.168	562.855	475.285	431.888
157.976	119.933	165.34	160.758	96.8963	181.161	186.223	254.82	250.036	72.5692	104.072	79.9505
0	0	0	0	0	0	0	0	0	0	0	0
300.625	228.281	265.155	294.228	282.285	363.056	316.407	284.866	302.023	244.476	245.613	241.253
4343.79	5062.93	4909.15	3656.06	3475.18	3725.76	4355.08	4322.73	3653.03	4220.84	3614.82	3764.26
0	0	0	0	0	0	0	1	0	0	0	0
19.9305	18.0527	17.091	12.2618	3.45178	12.7735	16.542	7.69423	18.784	14.4872	14.3972	16.2434
1	1.27786	0	0	0	0	1	2.55937	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
2426.28	2649.95	2616.29	2907.41	3644.8	3011.3	2258.26	2170.96	1966.04	2695.74	2644.41	2577.59
17.7786	16.025	11.6426	0	0	0	5.81148	5.1233	6.69671	4.66757	0	0
22.0545	21.4816	20.582	2.00038	2	7.06419	19.5899	17.9982	20.1857	4.79564	3.33335	0
146.384	212.073	136.974	168.638	117.836	161.41	103.291	183.068	130.096	154.591	124.899	51.9169
10.9021	25.5628	0	14.0318	18.3638	0	40.0049	0	28.1977	0.0242651	13.365	1.27446
25.1614	46.6486	43.4882	5	0	9.57989	23.443	38.4987	46.8407	11.7019	0	0
848.991	917.153	850.165	932.416	993.83	900.151	695.163	623.897	696.829	750.412	729.914	726.269
463.51	430.211	413.04	471.221	471.325	446.202	94.5777	120.095	105.799	57.4015	72.118	82.6885
431.145	447.257	458.074	407.9	388.244	445.007	483.043	405.648	457.419	472.855	439.054	434.764
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
3.37628e-08	0	0	0	0	0	3.86851	0	0	0	0	0
235.677	304.301	329.98	98.2962	98.646	85.8624	123.839	111.614	84.714	70.5225	74.0095	58.1367
0	0	0	0	0	0	0	0	1	0	0	1
1372.03	1493.82	1334.97	1858.02	1805.71	1728.83	1487.36	1466.28	1468.99	1572.8	1467	1382.41
0	0	0	0	0	0	0	0	0	0	0	0
274.612	384.344	308.986	243.818	333.406	238.019	346.055	309.158	286.373	288.262	205.804	243.594
0	0	0	0	0	0	0	0	0	0	0	0
13.8115	9.93096	13.7369	13.1178	15.4575	10.2242	1.69153	12.382	10.9311	6.78817	6.86939	8.58232
5.75096	0	4.25298	6	2.24799	2.842	0	10.6038	3.08604	14.7352	9.41175	7.3109
2.19409	0	0	0	0	0	1.68517	1	0	0	0	0
1253.72	814.118	854.144	2267.56	1799.29	1244.59	860.187	1001.89	2150.88	871.998	1513.13	1319.01
0	11.1898	0	0	0	0	0	17.2458	1.21489	11.2134	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1810.58	2237.95	2064.72	2257.92	2278.93	1998.38	1456	1357.69	1378.14	1592.04	1635.77	1524.58
15.0498	20.611	9.70546	21	0	15.9508	15.7595	25.9074	8.87176	4.61736	16.4984	25.7623
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
244.842	258.479	249.257	186.488	248.041	177.903	555.024	496.953	409.643	517.69	467.56	505.322
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	0	0	0
57.8533	58.7979	5.03345	111.282	35.4399	13.635	135.347	48.8603	0	0.000845043	69.6643	48.1706
0	0	0	0	0	0	0	0	0	0	0	0
19.0944	17.5297	19.1312	1.42755	1.42431	0	4.78647	1.59641	3.18836	1.59323	1.42639	0
0	5	8.09911	0	0	0	0	1	3.5	0	0	0
0	0	0	0	1	0	2	0	0	0	0	0
0	1	0	1	1	0	0	2	0	0	0	0
1.00393e-08	4.34218	0	0	0	0	0	0	1.00952	2.00996	0	2.05351
0	0	0	0	0	0	0	0	0	0	0	0
126.321	95.2103	116.878	242.065	259.528	236.03	142.332	143.842	145.961	194.283	207.985	233.475
108.197	103.654	94.3377	165.95	108.692	124.518	117.386	150.093	145.173	139.916	95.667	105.458
0	0	0	0	0	0	0	0	0	0	0	0
3.87068	7.70127	7.6882	3.72426	6.92085	0	7.50406	3.97946	7.92148	3.81355	3.87615	3.7593
216.676	202.419	179.037	344.877	272.593	278.02	252.648	273.917	233.65	234.965	210.641	198.603
37.0442	22.4234	31	39	20	29.9754	46	57.9005	52.8004	64.5096	69.6937	61.0874
39.4534	39.1879	28.847	47.0988	36.6739	57.2438	26.9652	22.256	39.3486	23.7151	25.2817	24.2026
86.4705	92.4033	77.6275	84.932	65.4026	79.6904	62.4504	65.9536	65.4731	56.3158	67.2412	79.8509
395.125	370.939	313.025	439.358	368.128	394.876	339.141	298.227	292.488	244.788	218.294	226.076
26.5268	17.4533	21	11.3929	22.2397	11	37.7046	30.6619	36.6303	16.6435	31	21.4174
0	1	0	0	0	0	5.64601	0.844782	9.60847	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0
433.689	435.978	376.692	340.064	308.667	394.025	316.393	352.001	349.757	310.607	262.725	333.145
1165.64	1217.35	1230.4	1882.09	1902.16	2038.33	1388.82	1129.4	1597.49	1720.26	1710.2	1615.4
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0
13.2621	0.0566971	0	0	0	0	0	0	0	0	9.97807	13.9702
25.2601	16.2487	15.6851	6.81896	6.83387	2.6208	9.96046	22.6581	15.6526	2.52117	10.1415	5.6528
0	1	0	0	0	1	0	0	1	1.00036	0	0
972.719	1128.39	1000.72	965.351	1136.82	1080.29	1131.33	1106.63	1108.81	1252.08	1217.47	1251.82
75.0886	94.3808	114.769	20.136	34.9028	32.5263	33.4272	40.7063	37.3836	21.7841	20.333	17.5313
0	0	1.45274	0	0	1.45113	1.4537	0	0	11.5518	11.9229	1.9709
283.61	314.467	302.288	230.133	196.809	207.672	310.647	283.907	309.973	208.878	196.842	195.112
3.23815	10.7253	3.98633	11.7119	0	16.415	7.8759	28.1906	24.5474	18.2066	18.8786	4.7972
96.6256	99.2402	81.1041	65.491	44.3339	45.882	100.249	125.916	74.5094	23.6436	45.0184	88.2135
252.59	270.793	181.737	251.174	245.324	320.276	244.163	247.41	214.103	345.905	328.685	317.648
149.913	149.685	118.266	134.1	229.555	266.388	300.225	246.325	271.441	284.605	398.106	368.695
339.094	199.42	430.356	182.308	184.202	111.157	493.449	326.426	435.219	158.313	5.84578	70.8341
70.6566	44.1212	73.0577	26.0832	42.9361	68.0234	42.4653	89.5993	61.3843	46.3436	45.3137	49.7229
0	0	0	0	0	0	0	0	0	0	0	0
8.59057	2.27492	0	12.9261	0	10.4535	19.6877	11.4338	0	8.35854	0	5.51574
0	0	4.97581	0	0	0	0	0	0	0	0	0
8.13036	12.2436	14.372	0	0	0	14.382	14.3895	19.2362	0	0	14.3658
0	0	0	0	0	0	0	0	0	0	0	0
1150.47	1293.07	1233.11	1283.16	1159.8	1139.51	1277.09	1450.67	1279.18	986.418	934.345	966
0	0	0	0	0	0	0	0	0	0	0	0
45.8678	36.1845	50.6908	30.9539	26.6553	44.7415	28.3888	36.8077	37.3617	25.9399	20.0215	15.2977
4013.13	3993.1	3844.93	3721.75	3819.99	3884.41	4472.59	4603.11	4699.18	4231.67	4408.95	4316.64
396.277	452.13	407.649	651.222	581.344	589.037	509.506	461.963	487.208	490.094	469.061	427.639
0	0	0	0	0	0	0	0	0	0	0	0
0	0	1.58925	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	2.01318	0	0	1.00646	0	0	0
6.43551	5.02847	6.30814	3	2	3.1179	5.05519	4	2.01277	1.37876	3.72278	1
23.9785	33.0311	44.8477	10.1488	13.7159	16.6361	40.485	54.666	35.1116	29.8287	28.7281	31.6826
687.252	721.662	709.249	701.824	645.803	638.559	692.68	748.653	713.492	745.541	717.986	656.05
2	1	0	1.29385	0	1.28478	0	3	2	0	5	3
1161.49	1322.93	1170.6	1781.23	1746.94	2161.34	1726.92	1647.54	1758.1	2560.76	2703.54	2592.14
0	4.08961	4.5262	0	0	0	0	0	3.88971	1.36258	0	2
20.7382	12.8712	62.4047	0	0	0	13.9622	101.985	15.6723	0	4.17894	0
170.212	164.097	152.971	181.002	154.535	226.375	199.758	180.256	214.232	152.617	161.281	158.495
466.077	598.173	537.574	489.003	451.7	417.122	712.795	593.771	696.565	630.284	748.172	800.978
0	0	0	0	0	0	0	0	0	0	0	0
43	32	44	4	2	0	16	21	18	1	2	3
374	371.25	321.773	279.953	226.582	309.926	385	359	439	318	310.086	323.849
0	2.22733	0	0	0	0	0	0	0	0	0	0
520.433	579.595	545.594	917.586	920.514	969.272	804.156	838.833	877.577	1101.63	1014.11	1077.26
3.25156	0	18.8345	0	8.97273	8.76848	15.5163	0	18.1857	0.000428337	4.67802	0
370.628	404.219	383.292	375.382	323.517	442.476	347.836	363.059	341.473	369.902	281.618	349.086
3.92812	4.1052	5.5427	0	0	5.58661	7.39969	0	3.71644	0	0	0
676.795	619.757	601.506	631.298	666.628	681.429	822.287	815.971	766.24	785.885	740.4	832.315
13.9448	0	0	7.72066	7.31916	0	9.84699	17.8619	0	4.36915	8.0175	5.5058
999.584	1144.37	1082.56	1433.82	1218.28	1282.69	1133.65	953.733	990.425	837.875	809.059	702.636
2538.88	2958.12	2663.79	4101.38	4470.12	4210.1	3344.46	3097.72	3191.7	5123.97	5240.2	4996.65
0	8.1555	0	9.00613	22.5059	6.38497	1.04066	0	14.8193	0	0	0
11.5849	13.3943	20.3693	5.7458	3.253	10.1334	23.8917	25.8911	35.7277	9.01088	12.8502	22.9451
1111	1280.71	1182	1603	1679	1190.74	1110	1041	1006	742	807	823
60	98	69	0	0	0	10	23	5	0	0	0
507.5	462.812	572.153	553.027	681.573	562.322	587.32	764.75	638.209	746.393	718.56	727.198
0	0	0	0	0	0	0	0	0	0	0	0
9.07391	6.33822	12.2103	10.0867	11.3314	0	6.16286	7.18587	3.70734	5.24602	3.32504	9.94606
9.66343	8.9945	13.7165	5	7	1.3624	79.2715	46.7274	48.5354	25.218	22.1351	23.3078
1848.36	2019.75	1881.14	1904.25	2364.84	1734.24	1237.01	1206.06	1182.04	1386.07	1244.93	1223.38
10.6323	10.5662	0	4.92739	0	5.54617	3.36685e-06	11.1803	8.30379	0	0.000754503	0
3604.3	3675.71	3580.28	4609.77	4737.93	4775.34	3505.52	3564.34	3503.21	3701.59	3828.14	3795.91
0	0	0	0	0	0	0	0	0	0	0	0
12.1155	0	12.1431	24.2942	0	0	12.1541	12.1624	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
25.1832	12.3063	11.0281	6.02011	6.01636	5.06032	12.084	5.40829	6.97915	7.03106	5.77966	5.06786
69.8608	90.4082	76.3783	118.307	91.7185	129.323	106.557	110.701	97.5194	104.447	66.2317	64.6002
853.952	1255.49	1129.13	308.829	564.665	341.401	829.189	744.029	685.612	451.481	532.382	483.133
126.192	135.558	145.099	70.1898	115.335	68.5563	119.5	135.032	166.445	124.746	114.76	96.676
119.992	81.7478	41.9865	93.5502	182.794	92.5429	75.8551	76.4592	99.7632	95.8184	39.7822	44.7004
0	0	1.14504	0	0	0	0	0	0	0	0	0
0	0	22.8965	2.96517	14.1937	23.1811	13.3511	0	0	0	0	15.0548
68.7374	103.03	65.4098	50.8182	89.0453	56.9442	31.1937	75.6047	51.271	60.7577	82.5593	34.068
0	0	0	0	0	0	0	1.87753	0	0	1.51582	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
51.8335	40.8702	45.5355	31.4149	31.6688	34.8347	44.7885	0.0216107	40.0574	30.0771	34.049	35.4609
36	38	37.2934	16	19	23	27	27	29	23	19	23
14.2244	24.4626	20.3636	16.7234	6.09567	20.6445	149.178	88.1355	94.9282	189.939	154.702	172.478
292.542	344.819	281.933	196.715	225.929	189.115	246.193	220.383	274.508	173.062	179.717	160
0	0	0	0	0	0	0	0	0	0	0	0
171.245	180.041	163.143	209	214.609	220.537	140.035	150.803	148.946	181.634	186.998	187.323
40.2275	34.2191	31.8281	48.9156	34.944	42.2266	17.9005	46.928	23.3822	19.1932	35.5167	25.8184
0	0	0	0	0	0	0	0	0	0	0	0
1	2	1	0	0	0	5	1	0	0	0	0
13.587	22.6575	28.5547	15.5978	0	2.06292e-08	4.58635	0	17.4432	18.5018	8.04484	18.0612
0	0	0	0	0	0	0	0	1	0	0	0
476.503	397.475	400.135	476.59	388.831	445.036	399.056	444.316	396.345	427.548	379.688	353.097
1938.79	2000.45	1950.18	2041.84	1969.59	1758.12	1928.86	1770.84	1816.3	1320.88	1538.3	1352.5
0	0	0	0	2.23977	0	0	0	0	0	0	0
441.275	600.962	462.205	611.51	307.683	337.869	224.7	680.211	291.243	424.659	355.519	331.887
18.8095	8.3927	0	0	20.5781	0	8.30506	0	9.8178	0	8.18815	0
478.032	465.737	480.342	635.939	540.946	683.152	492.807	498.008	519.339	433.9	455.761	430.831
2.8346e-08	0	0	0	0	0	0.090153	0.00106294	3.86584e-07	0	0	0
14.9006	0	0	0	2.68145	3.98797	0	0	0	0	2.3673	0
0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
41.7135	30	41	35.1976	36	31.6206	85.3227	66.0152	66.2121	120.747	123	122.412
813.975	795.733	888.278	1053.97	871.841	1144.49	1282.84	905.582	1082.58	994.456	1179.15	880.168
39.8765	75.2211	51.1133	45.5556	66.2646	37.2413	66.0192	31.8386	26.0286	47.3743	31.5557	45.9685
8	2	1	0	1	1	1	2	1	3	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.00099	2.00216	0	0	1	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	9.63854	0	0	0	0	0	0	0	0	6.96456	0
0	0	0	0	0	0	0	0	0	0	0	0
73	80	67	65	65	57.095	56	47	53	45	51	42
616.85	519.334	575.337	867.108	698.892	914.781	633.001	583.582	737.352	640.517	594.902	514.54
0	0	0	0	2.90496	0	0	0	0	1.71976	0	0
0	0	0	0	0	0	0	0	0	0	0	0
40.1356	45.1745	45.122	69.051	63.1193	55.0564	60.054	60	73	72	66.1084	65.1511
422.215	407.519	443.959	724.971	619.451	645.147	451.708	347.405	408.995	704.538	697.328	641.975
218.406	245.832	224.743	264.266	232.469	260.243	259.846	236.915	283.922	278.721	277.414	260.321
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	2	1	0	0	0
65.4147	46.4134	66.6001	112.397	115.67	109.509	95.5222	114.751	137.06	131.303	172.32	118.354
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	0	1
1	0	0	0	0	0	0	0	1	0	0	0
770.888	762.783	746.234	539.953	564.33	590.07	666.861	646.261	653.957	584.974	548.567	547.021
101.953	57.3649	45.591	126.493	170.944	114.509	116.908	127.336	135.259	150.546	96.2289	132.918
3095.29	3199.25	2971.44	5066.33	5035.46	4910.22	3476.33	3012.95	3508.5	3776.28	3731.21	3641.82
8	6	15	2	1	3	3	3	3	1	3	1
160.393	271.497	243.317	243.223	250.127	208.6	391.526	236.895	229.116	251.131	252.963	173.662
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
117.658	125.529	112.291	81.8058	161.115	108.611	73.9627	80.9244	75.4995	71.3456	65.4681	69.6298
672.136	557.63	523.58	511.918	845.909	1010.01	286.652	479.542	155.239	563.543	610.8	523.408
80.5922	86.1411	83.4948	55.9343	58.9587	50.1661	62.9827	68.6169	65.7953	44.1777	66.8106	65.1412
1478.46	1695.02	1680.04	2209.12	2059.76	2104.68	2324.28	2255.01	2118.21	2315.86	2454.7	2202.97
0	0	0	0	0	0	0	0	0	0	0	0
32.2637	45.0772	0	0	0	0	10.296	10.4788	9.31683	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
130.958	140.937	124.201	106.151	155.445	155.433	150.414	139.097	185.424	145.927	166.468	139.58
339.846	308.903	299.778	461.249	428.062	440.923	421.849	319.03	381.776	340.938	363.229	398.508
11348.3	13309.7	13542	15479.3	15971.7	18062.5	18036.5	17134.5	19445.6	23801.6	24338.4	23838.6
0	0	0	0	0	0	0	0	2	0	0	0
401.496	485.991	486.555	643.897	708.251	611.48	502.378	526.035	400.214	587.969	477.385	538.042
8.00782	0	11.0442	7.00883	5.00288	1.60777	1.00106	7.00841	6.03202	4.00073	0	4.00531
1	7	0	0	1.88546	3	3.79843	1.90208	2	5.6764	1	5.67918
0	0	0	0	0	0	0	0	0	0	0	0
2204.55	2442.08	2156.56	2856.12	3205.22	2654.45	3340.22	3371.82	3154.4	2631.01	2805.93	2868.8
1668.86	1687.12	1574.6	1612	1407.08	1554.88	1819.65	1694.42	1849.86	1431.4	1288.28	1410.15
7.11417	0	0.162101	5.97336e-05	0	8.35503	12.228	10.5496	0	1.94164	1.68109	5.45973
643.311	732.418	683.214	610.008	571.907	581.267	826.937	754.576	795.429	861.482	825.267	795.948
148.076	160.689	74.5506	72.1283	104.619	112.022	120.257	126.52	78.3215	138.201	119.434	166.378
793.233	659.301	734.018	950.265	642.934	967.627	811.675	880.711	883.461	855.564	848.986	730.26
0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0
874.281	842.359	779.726	1058.81	1497.44	1116.59	871.073	842.488	944.841	1044.15	966.126	900.148
448.845	380.721	359.171	483.709	410.351	503.008	456.922	402.093	414.354	366.571	410.631	293.66
307.388	277.887	157.403	192.029	338.642	310.129	344.024	238.827	246.786	224.78	151.89	308.394
42.5542	45.0777	11.2135	34.8404	20.9737	81.582	27.9478	66.6249	53.5673	38.3832	31.4712	41.298
3139.05	3409.24	3206.27	3427.55	3416.18	3703.76	4143.99	3946.93	4017.77	3605.42	4101.5	3772.99
10.6198	22.8177	19.4085	11.9707	13.4809	12.1534	15.5026	22.3209	17.6462	41.6795	42.4072	35.2328
264.884	376.146	359.852	424.701	387.425	330.056	327.028	265.642	396.514	499.653	544.147	338.003
394.141	484.302	446.04	562.993	535.781	519.797	529.362	522.787	461.551	590.504	483.02	531.684
0	12.5382	0	0	0	21.1406	7.03749	0.469225	0	0	26.4613	5.83547
2137.74	2467.15	2244.92	1475.64	1714.38	1373.22	2218.24	1990.81	1832.58	1830.54	1809.17	2005.74
33.3042	19.1741	28.2609	3.39613	5.23624	6.11421	38.9204	42.4418	67.8631	5.73654	28.4101	9.95219
327.154	276.466	236.309	326.405	334.152	411.019	263.72	288.135	356.346	258.445	220.207	253.181
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1.87945
340.545	413.315	386.273	551.547	715.663	543.853	495.178	465.459	516.378	591.69	585.014	509.385
40.2489	0	0	32.7861	31.7992	48.1546	39.178	30.3682	105.527	90.8826	184.867	2.31263e-05
0	1	0	0	0	0	2	1	1	0	0	0
247.093	311	317	181	183.003	149.775	363.295	310	308.695	213	202.376	229.549
143.193	111.717	93.4844	113.132	86.7524	155.681	64.3948	88.1977	74.1686	121.484	112.924	112.676
1893.99	1819.33	1940.05	2424.61	2500.05	2673.13	2006.17	1862.84	2115.52	2278.64	2356.31	2205.01
392.934	455.649	500.592	618.09	526.289	612.565	544.026	461.818	474.898	585.689	586.266	592.788
0	0	0	0	0	0	0	0	0	0	0	2.09118
0	1	0	0	0	0	0	0	0	0	0	0
80.407	136.744	118.765	128.503	114.437	163.161	110.78	105.61	123.242	99.4262	132.927	85.0942
660.238	588.278	671.447	382.714	369.703	168.523	530.34	421.849	540.6	306.693	414.122	219.447
0	0	0	2.60467	0	0	0	0	21.4019	0	6.33652	3
0	0	0	0	0	0	0	29.9104	0	1.92633e-06	0	40.8778
255.279	200.972	238.893	167.414	120.797	169.262	167.056	180.212	238.116	114.65	124.359	101.2
60.7908	60.2101	41.8226	38.7432	51.5705	57.4432	21.6568	13.259	53.4898	58.3401	63.9774	62.4167
0.266353	0.266232	0.00602381	173.011	0.221268	167.294	0.440938	0.00182211	0.0246454	0.00718708	112.654	0.61696
0	0	0	0	0	0	0	0.8215	0.837742	0	0	0
0	0	0	0	0	0	12.6994	2.38595e-07	10.0389	0	0	0
19.508	15.6693	64	15.68	42.8928	31.3031	46	31.3874	41.6964	16	0	23
0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	2.86791	2.05278	0	1.92089	0	0	1.93009	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	10.4462	8.44035	0	0	0	0
3.38158	6.27029	0	1.9958	5.81341	6.99258	11.9664	2.86189	7.47792	6.9035	10.491	4.84322
0	0	0	0	0	0	0	0	0	0	0	0
2	3	0	0	0	0	4	3	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1736.17	1761.37	1801.85	2061.98	2205.76	1695.07	1655.93	1739.6	1605.72	1365.79	1543.12	1436.45
